candidate_id,feature_set,model,n_features,config,overall_cv_cindex,tnbc_cv_cindex,valid_tnbc_folds,composite_cv_cindex,fold_cindexes,fold_tnbc_cindexes
seven__Random_Survival_Forest__9087612,seven,Random_Survival_Forest,9,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5805427068651314,0.4501633986928104,4,0.5153530527789709,"[0.6286127167630058, 0.6137724550898204, 0.6068866571018652, 0.5627009646302251, 0.49074074074074076]","[0.16666666666666666, NaN, 0.7222222222222222, 0.4117647058823529, 0.5]"
hallmark50_interactions__Gradient_Boosted_Survival__64567194,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6111780704193013,0.41879084967320257,4,0.5149844600462519,"[0.6502890173410405, 0.6511976047904192, 0.5523672883787661, 0.5353697749196141, 0.6666666666666666]","[0.25, NaN, 0.2222222222222222, 0.35294117647058826, 0.85]"
component7_interactions__Gradient_Boosted_Survival__24560118,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.5931087128624337,0.43558006535947713,4,0.5143443891109554,"[0.6069364161849711, 0.6100299401197605, 0.6133428981348638, 0.5819935691318328, 0.5532407407407407]","[0.4166666666666667, NaN, 0.3888888888888889, 0.4117647058823529, 0.525]"
component7_interactions__Elastic_Net_Cox__34729490,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.6075193539206887,0.42111928104575164,4,0.5143193174832201,"[0.5910404624277457, 0.5583832335329342, 0.6499282639885222, 0.5916398713826366, 0.6466049382716049]","[0.25, NaN, 0.3888888888888889, 0.47058823529411764, 0.575]"
hallmark50_interactions__Gradient_Boosted_Survival__49529126,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6071323575338889,0.4209967320261438,4,0.5140645447800164,"[0.653179190751445, 0.6452095808383234, 0.5595408895265424, 0.545016077170418, 0.6327160493827161]","[0.25, NaN, 0.2222222222222222, 0.4117647058823529, 0.8]"
seven_interactions__Gradient_Boosted_Survival__56931813,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5672415728615343,0.46086601307189545,4,0.5140537929667148,"[0.6040462427745664, 0.5808383233532934, 0.6040172166427547, 0.6020900321543409, 0.44521604938271603]","[0.5, NaN, 0.6111111111111112, 0.38235294117647056, 0.35]"
seven_receptor_interactions__Elastic_Net_Cox__58147672,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5820235557692941,0.4435866013071896,4,0.5128050785382419,"[0.6242774566473989, 0.5284431137724551, 0.6183644189383071, 0.6189710610932476, 0.5200617283950617]","[0.4166666666666667, NaN, 0.4444444444444444, 0.5882352941176471, 0.325]"
seven__Cox_PH__84838888,seven,Cox_PH,9,"{""penalizer"": 1.0, ""tnbc_weight"": 2}",0.5701821812321696,0.45526960784313725,4,0.5127258945376534,"[0.6286127167630058, 0.5134730538922155, 0.5380200860832137, 0.680064308681672, 0.49074074074074076]","[0.3333333333333333, NaN, 0.3333333333333333, 0.5294117647058824, 0.625]"
hallmark50__Elastic_Net_Cox__20395420,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.6411134629769729,0.38431372549019605,4,0.5127135942335845,"[0.653179190751445, 0.6152694610778443, 0.7015781922525107, 0.5627009646302251, 0.6728395061728395]","[0.25, NaN, 0.16666666666666666, 0.47058823529411764, 0.65]"
component7_interactions__Gradient_Boosted_Survival__14255483,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6037070955875322,0.4216911764705882,4,0.5126991360290603,"[0.611271676300578, 0.5793413173652695, 0.6269727403156384, 0.5852090032154341, 0.6157407407407407]","[0.25, NaN, 0.5, 0.4117647058823529, 0.525]"
seven__Cox_PH__54196726,seven,Cox_PH,9,"{""penalizer"": 0.01, ""tnbc_weight"": 2}",0.5893333245060802,0.43582516339869276,4,0.5125792439523865,"[0.6026011560693642, 0.5374251497005988, 0.5853658536585366, 0.6302250803858521, 0.5910493827160493]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.575]"
hallmark50_interactions__Elastic_Net_Cox__79294750,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.6122791658744905,0.41266339869281043,4,0.5124712822836505,"[0.6213872832369942, 0.5763473053892215, 0.7044476327116213, 0.545016077170418, 0.6141975308641975]","[0.25, NaN, 0.3888888888888889, 0.4117647058823529, 0.6]"
seven_receptor_interactions__Cox_PH__27132023,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 0.01, ""tnbc_weight"": 1}",0.5796069616317613,0.4450980392156863,4,0.5123525004237238,"[0.630057803468208, 0.5374251497005988, 0.6068866571018652, 0.6205787781350482, 0.5030864197530864]","[0.5, NaN, 0.3333333333333333, 0.6470588235294118, 0.3]"
seven_receptor_interactions__Elastic_Net_Cox__67695194,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.566386612168381,0.4582924836601307,4,0.5123395479142558,"[0.611271676300578, 0.5044910179640718, 0.6040172166427547, 0.6028938906752411, 0.5092592592592593]","[0.4166666666666667, NaN, 0.4444444444444444, 0.6470588235294118, 0.325]"
seven__Elastic_Net_Cox__34729490,seven,Elastic_Net_Cox,9,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5880015612247919,0.43582516339869276,4,0.5119133623117423,"[0.6040462427745664, 0.531437125748503, 0.5810616929698709, 0.6463022508038585, 0.5771604938271605]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.575]"
seven_receptor_interactions__Elastic_Net_Cox__26715411,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.5786190461170652,0.4450980392156863,4,0.5118585426663758,"[0.6315028901734104, 0.5359281437125748, 0.6068866571018652, 0.6141479099678456, 0.5046296296296297]","[0.5, NaN, 0.3333333333333333, 0.6470588235294118, 0.3]"
hallmark50_interactions__Gradient_Boosted_Survival__48497425,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.6088879454716805,0.4140522875816993,4,0.5114701165266899,"[0.6488439306358381, 0.6541916167664671, 0.5652797704447633, 0.5434083601286174, 0.6327160493827161]","[0.16666666666666666, NaN, 0.2777777777777778, 0.4117647058823529, 0.8]"
component7_interactions__Cox_PH__76567228,component7_interactions,Cox_PH,43,"{""penalizer"": 1.0, ""tnbc_weight"": 4}",0.5986745430903699,0.42389705882352946,4,0.5112858009569496,"[0.6083815028901735, 0.5583832335329342, 0.6384505021520803, 0.612540192926045, 0.5756172839506173]","[0.25, NaN, 0.5, 0.47058823529411764, 0.475]"
hallmark50__Gradient_Boosted_Survival__49529126,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6061419058865309,0.4162581699346405,4,0.5112000379105857,"[0.6445086705202312, 0.6586826347305389, 0.5609756097560976, 0.5353697749196141, 0.6311728395061729]","[0.16666666666666666, NaN, 0.2777777777777778, 0.47058823529411764, 0.75]"
hallmark50_interactions__Random_Survival_Forest__9087612,hallmark50_interactions,Random_Survival_Forest,57,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5886586294092241,0.43361928104575165,4,0.5111389552274879,"[0.638728323699422, 0.6107784431137725, 0.6040172166427547, 0.545016077170418, 0.5447530864197531]","[0.25, NaN, 0.3888888888888889, 0.47058823529411764, 0.625]"
seven_receptor_interactions__Cox_PH__90172333,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 0.1, ""tnbc_weight"": 4}",0.5780377188235188,0.4435866013071896,4,0.5108121600653542,"[0.630057803468208, 0.5164670658682635, 0.6111908177905309, 0.6093247588424437, 0.5231481481481481]","[0.4166666666666667, NaN, 0.4444444444444444, 0.5882352941176471, 0.325]"
seven_receptor_interactions__Elastic_Net_Cox__38642087,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.5821647034640682,0.4381535947712419,4,0.510159149117655,"[0.6213872832369942, 0.5374251497005988, 0.624103299856528, 0.6109324758842444, 0.5169753086419753]","[0.4166666666666667, NaN, 0.3888888888888889, 0.6470588235294118, 0.3]"
seven__Gradient_Boosted_Survival__56931813,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5888783654199542,0.43014705882352944,4,0.5095127121217418,"[0.6148843930635838, 0.6002994011976048, 0.5982783357245337, 0.6093247588424437, 0.5216049382716049]","[0.375, NaN, 0.5, 0.47058823529411764, 0.375]"
hallmark50__Cox_PH__84838888,hallmark50,Cox_PH,52,"{""penalizer"": 1.0, ""tnbc_weight"": 2}",0.619555688949765,0.398202614379085,4,0.508879151664425,"[0.6257225433526011, 0.562874251497006, 0.6901004304160688, 0.5755627009646302, 0.6435185185185185]","[0.25, NaN, 0.2222222222222222, 0.47058823529411764, 0.65]"
seven_receptor_interactions__Cox_PH__54196726,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 0.01, ""tnbc_weight"": 2}",0.5794261749548267,0.4381535947712419,4,0.5087898848630343,"[0.6184971098265896, 0.5374251497005988, 0.624103299856528, 0.6109324758842444, 0.5061728395061729]","[0.4166666666666667, NaN, 0.3888888888888889, 0.6470588235294118, 0.3]"
seven__Elastic_Net_Cox__79776035,seven,Elastic_Net_Cox,9,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5802897605479956,0.4372140522875817,4,0.5087519064177887,"[0.5823699421965318, 0.5374251497005988, 0.6011477761836442, 0.6141479099678456, 0.566358024691358]","[0.25, NaN, 0.4444444444444444, 0.5294117647058824, 0.525]"
seven__Elastic_Net_Cox__35526439,seven,Elastic_Net_Cox,9,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5802768591149442,0.4372140522875817,4,0.508745455701263,"[0.5823699421965318, 0.5374251497005988, 0.6011477761836442, 0.612540192926045, 0.5679012345679012]","[0.25, NaN, 0.4444444444444444, 0.5294117647058824, 0.525]"
hallmark50__Cox_PH__39129403,hallmark50,Cox_PH,52,"{""penalizer"": 1.0, ""tnbc_weight"": 1}",0.619606562372358,0.3973856209150327,4,0.5084960916436954,"[0.6358381502890174, 0.5733532934131736, 0.6886657101865137, 0.5659163987138264, 0.6342592592592593]","[0.25, NaN, 0.2777777777777778, 0.4117647058823529, 0.65]"
component7_interactions__Random_Survival_Forest__28082283,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5816992576700659,0.4351307189542484,4,0.5084149883121571,"[0.5939306358381503, 0.5793413173652695, 0.624103299856528, 0.5771704180064309, 0.5339506172839507]","[0.25, NaN, 0.6111111111111112, 0.5294117647058824, 0.35]"
seven_interactions__Random_Survival_Forest__9087612,seven_interactions,Random_Survival_Forest,14,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5787418244518457,0.4377859477124183,4,0.508263886082132,"[0.6054913294797688, 0.6062874251497006, 0.6111908177905309, 0.5707395498392283, 0.5]","[0.08333333333333333, NaN, 0.7222222222222222, 0.47058823529411764, 0.475]"
component7_interactions__Random_Survival_Forest__74813842,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5807892957230604,0.4351307189542484,4,0.5079600073386543,"[0.5924855491329479, 0.5778443113772455, 0.624103299856528, 0.5755627009646302, 0.5339506172839507]","[0.25, NaN, 0.6111111111111112, 0.5294117647058824, 0.35]"
hallmark50_interactions__Random_Survival_Forest__17704467,hallmark50_interactions,Random_Survival_Forest,57,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5927493094859024,0.4229575163398693,4,0.5078534129128859,"[0.6473988439306358, 0.5883233532934131, 0.5925394548063128, 0.5305466237942122, 0.6049382716049383]","[0.25, NaN, 0.3888888888888889, 0.35294117647058826, 0.7]"
hallmark50_interactions__Gradient_Boosted_Survival__95165011,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.6146565074185931,0.4008578431372549,4,0.507757175277924,"[0.6430635838150289, 0.6422155688622755, 0.5868005738880918, 0.5530546623794212, 0.6481481481481481]","[0.25, NaN, 0.16666666666666666, 0.4117647058823529, 0.775]"
component7_interactions__Elastic_Net_Cox__67695194,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5959580423702473,0.419281045751634,4,0.5076195440609407,"[0.5852601156069365, 0.5359281437125748, 0.6456241032998565, 0.6157556270096463, 0.5972222222222222]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.45]"
hallmark50__Gradient_Boosted_Survival__99977102,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6035154628750726,0.4116421568627451,4,0.5075788098689089,"[0.6488439306358381, 0.6676646706586826, 0.5365853658536586, 0.522508038585209, 0.6419753086419753]","[0.16666666666666666, NaN, 0.16666666666666666, 0.5882352941176471, 0.725]"
component7_interactions__Elastic_Net_Cox__6417078,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5919095792672586,0.4197303921568627,4,0.5058199857120607,"[0.6228323699421965, 0.5598802395209581, 0.642754662840746, 0.6109324758842444, 0.5231481481481481]","[0.3333333333333333, NaN, 0.5, 0.47058823529411764, 0.375]"
seven__Elastic_Net_Cox__79294750,seven,Elastic_Net_Cox,9,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5688629159640974,0.44276960784313724,4,0.5058162619036173,"[0.6213872832369942, 0.5359281437125748, 0.563845050215208, 0.6463022508038585, 0.47685185185185186]","[0.3333333333333333, NaN, 0.3333333333333333, 0.5294117647058824, 0.575]"
hallmark50__Cox_PH__38277093,hallmark50,Cox_PH,52,"{""penalizer"": 0.01, ""tnbc_weight"": 4}",0.6150158357586568,0.3964869281045752,4,0.505751381931616,"[0.5635838150289018, 0.6272455089820359, 0.6958393113342898, 0.5803858520900321, 0.6080246913580247]","[0.0, NaN, 0.3888888888888889, 0.6470588235294118, 0.55]"
seven_receptor_interactions__Cox_PH__76567228,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 1.0, ""tnbc_weight"": 4}",0.5886445357700539,0.42263071895424836,4,0.5056376273621511,"[0.6459537572254336, 0.5583832335329342, 0.5911047345767575, 0.6446945337620579, 0.5030864197530864]","[0.4166666666666667, NaN, 0.4444444444444444, 0.5294117647058824, 0.3]"
seven__Cox_PH__90172333,seven,Cox_PH,9,"{""penalizer"": 0.1, ""tnbc_weight"": 4}",0.5657161451776913,0.445547385620915,4,0.5056317653993032,"[0.5823699421965318, 0.5164670658682635, 0.5767575322812052, 0.6205787781350482, 0.5324074074074074]","[0.3333333333333333, NaN, 0.4444444444444444, 0.5294117647058824, 0.475]"
seven_receptor_interactions__Elastic_Net_Cox__17352359,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.5794938637322395,0.43108660130718957,4,0.5052902325197146,"[0.6358381502890174, 0.5374251497005988, 0.6083213773314203, 0.6189710610932476, 0.49691358024691357]","[0.4166666666666667, NaN, 0.4444444444444444, 0.5882352941176471, 0.275]"
seven__Cox_PH__39129403,seven,Cox_PH,9,"{""penalizer"": 1.0, ""tnbc_weight"": 1}",0.5754680040380331,0.43488562091503263,4,0.5051768124765329,"[0.6315028901734104, 0.5299401197604791, 0.5609756097560976, 0.6688102893890675, 0.4861111111111111]","[0.3333333333333333, NaN, 0.4444444444444444, 0.4117647058823529, 0.55]"
seven__Elastic_Net_Cox__58147672,seven,Elastic_Net_Cox,9,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5613798910922281,0.44775326797385623,4,0.5045665795330422,"[0.5910404624277457, 0.5044910179640718, 0.563845050215208, 0.6382636655948553, 0.5092592592592593]","[0.3333333333333333, NaN, 0.4444444444444444, 0.5882352941176471, 0.425]"
seven_receptor_interactions__Elastic_Net_Cox__84631173,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5767419294767733,0.4320261437908497,4,0.5043840366338115,"[0.6083815028901735, 0.5389221556886228, 0.6255380200860832, 0.6093247588424437, 0.5015432098765432]","[0.3333333333333333, NaN, 0.3888888888888889, 0.7058823529411765, 0.3]"
component7_interactions__Random_Survival_Forest__68189357,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5884450287872257,0.4201797385620915,4,0.5043123836746586,"[0.5939306358381503, 0.5673652694610778, 0.6327116212338594, 0.5401929260450161, 0.6080246913580247]","[0.16666666666666666, NaN, 0.6111111111111112, 0.35294117647058826, 0.55]"
component7_interactions__Elastic_Net_Cox__54672886,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.6014461891332754,0.406781045751634,4,0.5041136174424548,"[0.5736994219653179, 0.5793413173652695, 0.6341463414634146, 0.5610932475884244, 0.6589506172839507]","[0.16666666666666666, NaN, 0.2222222222222222, 0.5882352941176471, 0.65]"
hallmark50_interactions__Gradient_Boosted_Survival__29530055,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.6124407608564699,0.3956699346405229,4,0.5040553477484964,"[0.638728323699422, 0.6422155688622755, 0.5552367288378766, 0.5562700964630225, 0.6697530864197531]","[0.08333333333333333, NaN, 0.1111111111111111, 0.5882352941176471, 0.8]"
seven_receptor_interactions__Elastic_Net_Cox__37789696,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.5755286152235786,0.4320261437908497,4,0.5037773795072141,"[0.6083815028901735, 0.5404191616766467, 0.6226685796269728, 0.6077170418006431, 0.4984567901234568]","[0.3333333333333333, NaN, 0.3888888888888889, 0.7058823529411765, 0.3]"
component7_interactions__Random_Survival_Forest__98373082,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5731056559940975,0.43304738562091505,4,0.5030765208075063,"[0.5852601156069365, 0.5404191616766467, 0.624103299856528, 0.5385852090032154, 0.5771604938271605]","[0.16666666666666666, NaN, 0.6111111111111112, 0.5294117647058824, 0.425]"
seven__Gradient_Boosted_Survival__4197476,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.604982814897803,0.40098039215686276,4,0.5029816035273329,"[0.6163294797687862, 0.6182634730538922, 0.629842180774749, 0.6342443729903537, 0.5262345679012346]","[0.2916666666666667, NaN, 0.4166666666666667, 0.47058823529411764, 0.425]"
seven__Gradient_Boosted_Survival__40033950,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.5903827927312215,0.41556372549019605,4,0.5029732591107088,"[0.5953757225433526, 0.562874251497006, 0.6370157819225251, 0.5964630225080386, 0.5601851851851852]","[0.16666666666666666, NaN, 0.5, 0.47058823529411764, 0.525]"
seven__Elastic_Net_Cox__67695194,seven,Elastic_Net_Cox,9,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5741277005063854,0.4309640522875817,4,0.5025458763969836,"[0.588150289017341, 0.5284431137724551, 0.5810616929698709, 0.6189710610932476, 0.5540123456790124]","[0.25, NaN, 0.4444444444444444, 0.5294117647058824, 0.5]"
hallmark50_interactions__Elastic_Net_Cox__79776035,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5767809871841664,0.4283088235294118,4,0.5025449053567891,"[0.5086705202312138, 0.5898203592814372, 0.672883787661406, 0.5353697749196141, 0.5771604938271605]","[0.16666666666666666, NaN, 0.3333333333333333, 0.5882352941176471, 0.625]"
component7_interactions__Elastic_Net_Cox__67150290,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.5981732948730679,0.406781045751634,4,0.502477170312351,"[0.5751445086705202, 0.5718562874251497, 0.6269727403156384, 0.5594855305466238, 0.6574074074074074]","[0.16666666666666666, NaN, 0.2222222222222222, 0.5882352941176471, 0.65]"
component7_interactions__Gradient_Boosted_Survival__63990083,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5936143276458087,0.41058006535947716,4,0.502097196502643,"[0.5917630057803468, 0.5711077844311377, 0.6370157819225251, 0.5570739549839229, 0.6111111111111112]","[0.25, NaN, 0.5555555555555556, 0.4117647058823529, 0.425]"
seven_receptor_interactions__Cox_PH__57377928,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 0.1, ""tnbc_weight"": 2}",0.5797214340289099,0.42344771241830065,4,0.5015845732236053,"[0.6271676300578035, 0.5329341317365269, 0.6054519368723099, 0.6237942122186495, 0.5092592592592593]","[0.4166666666666667, NaN, 0.3888888888888889, 0.5882352941176471, 0.3]"
seven_receptor_interactions__Elastic_Net_Cox__67150290,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.5784954485861725,0.42426470588235293,4,0.5013800772342627,"[0.6141618497109826, 0.5419161676646707, 0.6111908177905309, 0.6205787781350482, 0.5046296296296297]","[0.4166666666666667, NaN, 0.3333333333333333, 0.6470588235294118, 0.3]"
seven_receptor_interactions__Elastic_Net_Cox__54672886,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.5775912205896441,0.42426470588235293,4,0.5009279632359985,"[0.6141618497109826, 0.5419161676646707, 0.6097560975609756, 0.6205787781350482, 0.5015432098765432]","[0.4166666666666667, NaN, 0.3333333333333333, 0.6470588235294118, 0.3]"
seven__Gradient_Boosted_Survival__25159726,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.5739661871121685,0.42724673202614377,4,0.5006064595691562,"[0.5664739884393064, 0.5284431137724551, 0.629842180774749, 0.5771704180064309, 0.5679012345679012]","[0.16666666666666666, NaN, 0.5555555555555556, 0.4117647058823529, 0.575]"
seven_receptor_interactions__Elastic_Net_Cox__34729490,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5773931799185266,0.42344771241830065,4,0.5004204461684136,"[0.6242774566473989, 0.5329341317365269, 0.6097560975609756, 0.6061093247588425, 0.5138888888888888]","[0.4166666666666667, NaN, 0.3888888888888889, 0.5882352941176471, 0.3]"
hallmark50__Elastic_Net_Cox__58147672,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.6195647367452433,0.38120915032679736,4,0.5003869435360203,"[0.6040462427745664, 0.592814371257485, 0.7187948350071736, 0.5401929260450161, 0.6419753086419753]","[0.16666666666666666, NaN, 0.1111111111111111, 0.6470588235294118, 0.6]"
seven__Cox_PH__38277093,seven,Cox_PH,9,"{""penalizer"": 0.01, ""tnbc_weight"": 4}",0.5776043546101646,0.42250816993464047,4,0.5000562622724025,"[0.5823699421965318, 0.5344311377245509, 0.5954088952654233, 0.612540192926045, 0.5632716049382716]","[0.25, NaN, 0.4444444444444444, 0.47058823529411764, 0.525]"
seven__Cox_PH__76567228,seven,Cox_PH,9,"{""penalizer"": 1.0, ""tnbc_weight"": 4}",0.5512022862006203,0.44775326797385623,4,0.4994777770872383,"[0.6011560693641619, 0.5074850299401198, 0.539454806312769, 0.6511254019292605, 0.4567901234567901]","[0.3333333333333333, NaN, 0.4444444444444444, 0.5882352941176471, 0.425]"
hallmark50_interactions__Elastic_Net_Cox__35526439,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5755803198478782,0.4220588235294118,4,0.498819571688645,"[0.5101156069364162, 0.5853293413173652, 0.672883787661406, 0.5385852090032154, 0.5709876543209876]","[0.16666666666666666, NaN, 0.3333333333333333, 0.5882352941176471, 0.6]"
component7_interactions__Random_Survival_Forest__61682276,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5848246235558042,0.41070261437908495,4,0.4977636189674446,"[0.5953757225433526, 0.5434131736526946, 0.629842180774749, 0.6061093247588425, 0.5493827160493827]","[0.16666666666666666, NaN, 0.5555555555555556, 0.47058823529411764, 0.45]"
component7_interactions__Cox_PH__38277093,component7_interactions,Cox_PH,43,"{""penalizer"": 0.01, ""tnbc_weight"": 4}",0.5905448412674466,0.40469771241830066,4,0.4976212768428736,"[0.5736994219653179, 0.5299401197604791, 0.6456241032998565, 0.6093247588424437, 0.5941358024691358]","[0.16666666666666666, NaN, 0.3888888888888889, 0.5882352941176471, 0.475]"
