cohort,pathway,n_genes_defined,n_genes_present,coverage,scored,qc_type,feature,components_requested,components_present,n_components_present
GSE20685,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,48.0,48.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,17.0,16.0,0.9411764705882353,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE,8.0,8.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_LIPIDS,757.0,699.0,0.9233817701453104,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,14.0,14.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_NUCLEOTIDES,97.0,90.0,0.9278350515463918,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_POLYAMINES,59.0,55.0,0.9322033898305084,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_PORPHYRINS,27.0,26.0,0.9629629629629629,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_RNA,724.0,654.0,0.9033149171270718,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_STEROIDS,154.0,147.0,0.9545454545454546,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_STEROID_HORMONES,36.0,32.0,0.8888888888888888,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,198.0,192.0,0.9696969696969697,True,gene_coverage,,,,
GSE20685,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,127.0,121.0,0.952755905511811,True,gene_coverage,,,,
GSE20685,REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING,6.0,6.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_MISMATCH_REPAIR,15.0,14.0,0.9333333333333333,True,gene_coverage,,,,
GSE20685,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,37.0,31.0,0.8378378378378378,True,gene_coverage,,,,
GSE20685,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS,11.0,10.0,0.9090909090909091,True,gene_coverage,,,,
GSE20685,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS,6.0,6.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,149.0,146.0,0.9798657718120806,True,gene_coverage,,,,
GSE20685,REACTOME_MITOTIC_G2_G2_M_PHASES,200.0,186.0,0.93,True,gene_coverage,,,,
GSE20685,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,236.0,222.0,0.940677966101695,True,gene_coverage,,,,
GSE20685,REACTOME_MITOTIC_PROMETAPHASE,204.0,193.0,0.946078431372549,True,gene_coverage,,,,
GSE20685,REACTOME_MITOTIC_PROPHASE,142.0,81.0,0.5704225352112676,True,gene_coverage,,,,
GSE20685,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,111.0,108.0,0.972972972972973,True,gene_coverage,,,,
GSE20685,REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,13.0,13.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,7.0,7.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY,6.0,6.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,43.0,42.0,0.9767441860465116,True,gene_coverage,,,,
GSE20685,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,118.0,116.0,0.9830508474576272,True,gene_coverage,,,,
GSE20685,REACTOME_NICOTINATE_METABOLISM,31.0,31.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,68.0,29.0,0.4264705882352941,True,gene_coverage,,,,
GSE20685,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,32.0,31.0,0.96875,True,gene_coverage,,,,
GSE20685,REACTOME_NUCLEOTIDE_EXCISION_REPAIR,108.0,106.0,0.9814814814814815,True,gene_coverage,,,,
GSE20685,REACTOME_ONCOGENIC_MAPK_SIGNALING,82.0,78.0,0.9512195121951219,True,gene_coverage,,,,
GSE20685,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,125.0,62.0,0.496,True,gene_coverage,,,,
GSE20685,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,15.0,15.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_P38MAPK_EVENTS,13.0,13.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1,6.0,6.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_PEPTIDE_HORMONE_METABOLISM,88.0,80.0,0.9090909090909091,True,gene_coverage,,,,
GSE20685,REACTOME_PEROXISOMAL_LIPID_METABOLISM,29.0,29.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,11.0,10.0,0.9090909090909091,True,gene_coverage,,,,
GSE20685,REACTOME_PHENYLALANINE_METABOLISM,6.0,5.0,0.8333333333333334,True,gene_coverage,,,,
GSE20685,REACTOME_PHOSPHOLIPID_METABOLISM,211.0,193.0,0.9146919431279621,True,gene_coverage,,,,
GSE20685,REACTOME_PI3K_AKT_ACTIVATION,9.0,9.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,110.0,108.0,0.9818181818181818,True,gene_coverage,,,,
GSE20685,REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,16.0,16.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,10.0,10.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_PI5P_REGULATES_TP53_ACETYLATION,9.0,8.0,0.8888888888888888,True,gene_coverage,,,,
GSE20685,REACTOME_PI_METABOLISM,84.0,79.0,0.9404761904761905,True,gene_coverage,,,,
GSE20685,REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,16.0,15.0,0.9375,True,gene_coverage,,,,
GSE20685,REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,27.0,27.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_PTK6_REGULATES_CELL_CYCLE,6.0,6.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_PYRUVATE_METABOLISM,49.0,48.0,0.9795918367346939,True,gene_coverage,,,,
GSE20685,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,23.0,22.0,0.9565217391304348,True,gene_coverage,,,,
GSE20685,REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,81.0,76.0,0.9382716049382716,True,gene_coverage,,,,
GSE20685,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,95.0,87.0,0.9157894736842105,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,11.0,11.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,12.0,12.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,15.0,13.0,0.8666666666666667,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,118.0,112.0,0.9491525423728814,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS,19.0,18.0,0.9473684210526315,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION,17.0,17.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,33.0,33.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_TP53_ACTIVITY,160.0,156.0,0.975,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,30.0,29.0,0.9666666666666667,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,14.0,14.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,19.0,19.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,92.0,89.0,0.967391304347826,True,gene_coverage,,,,
GSE20685,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,37.0,37.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,6.0,5.0,0.8333333333333334,True,gene_coverage,,,,
GSE20685,REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,6.0,6.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,41.0,36.0,0.8780487804878049,True,gene_coverage,,,,
GSE20685,REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,126.0,120.0,0.9523809523809523,True,gene_coverage,,,,
GSE20685,REACTOME_SELENOAMINO_ACID_METABOLISM,118.0,90.0,0.7627118644067796,True,gene_coverage,,,,
GSE20685,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,22.0,22.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,14.0,14.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_SIALIC_ACID_METABOLISM,33.0,31.0,0.9393939393939394,True,gene_coverage,,,,
GSE20685,REACTOME_SIGNALING_BY_ERBB2,50.0,49.0,0.98,True,gene_coverage,,,,
GSE20685,REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,16.0,16.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,26.0,26.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_SIGNALING_BY_ERBB4,58.0,57.0,0.9827586206896551,True,gene_coverage,,,,
GSE20685,REACTOME_SIGNALING_BY_MAPK_MUTANTS,7.0,6.0,0.8571428571428571,True,gene_coverage,,,,
GSE20685,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,166.0,110.0,0.6626506024096386,True,gene_coverage,,,,
GSE20685,REACTOME_SPHINGOLIPID_METABOLISM,107.0,98.0,0.9158878504672897,True,gene_coverage,,,,
GSE20685,REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,16.0,12.0,0.75,True,gene_coverage,,,,
GSE20685,REACTOME_SULFUR_AMINO_ACID_METABOLISM,28.0,27.0,0.9642857142857143,True,gene_coverage,,,,
GSE20685,REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,12.0,12.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_SUPPRESSION_OF_APOPTOSIS,7.0,7.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_SURFACTANT_METABOLISM,30.0,23.0,0.7666666666666667,True,gene_coverage,,,,
GSE20685,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,24.0,23.0,0.9583333333333334,True,gene_coverage,,,,
GSE20685,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,5.0,5.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_THE_FATTY_ACID_CYCLING_MODEL,5.0,5.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_METABOLIC_GENES,84.0,80.0,0.9523809523809523,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,21.0,21.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,12.0,12.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,49.0,49.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,44.0,43.0,0.9772727272727273,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,12.0,12.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,62.0,54.0,0.8709677419354839,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,20.0,19.0,0.95,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,14.0,14.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,18.0,18.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,14.0,14.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,360.0,343.0,0.9527777777777777,True,gene_coverage,,,,
GSE20685,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,76.0,75.0,0.9868421052631579,True,gene_coverage,,,,
GSE20685,REACTOME_TRANSPORT_OF_FATTY_ACIDS,8.0,7.0,0.875,True,gene_coverage,,,,
GSE20685,REACTOME_TRIGLYCERIDE_METABOLISM,38.0,34.0,0.8947368421052632,True,gene_coverage,,,,
GSE20685,REACTOME_VITAMIN_B1_THIAMIN_METABOLISM,5.0,5.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,7.0,7.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,20.0,19.0,0.95,True,gene_coverage,,,,
GSE20685,REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,8.0,8.0,1.0,True,gene_coverage,,,,
GSE20685,REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,12.0,11.0,0.9166666666666666,True,gene_coverage,,,,
GSE20685,,,,,,aggregation,Pathway_Immune,HALLMARK_INTERFERON_GAMMA_RESPONSE;HALLMARK_INTERFERON_ALPHA_RESPONSE;HALLMARK_INFLAMMATORY_RESPONSE;HALLMARK_ALLOGRAFT_REJECTION;HALLMARK_COMPLEMENT,HALLMARK_INTERFERON_GAMMA_RESPONSE;HALLMARK_INTERFERON_ALPHA_RESPONSE;HALLMARK_INFLAMMATORY_RESPONSE;HALLMARK_ALLOGRAFT_REJECTION;HALLMARK_COMPLEMENT,5.0
GSE20685,,,,,,aggregation,Pathway_Proliferation,HALLMARK_E2F_TARGETS;HALLMARK_G2M_CHECKPOINT;HALLMARK_MYC_TARGETS_V1;HALLMARK_MYC_TARGETS_V2;HALLMARK_MITOTIC_SPINDLE,HALLMARK_E2F_TARGETS;HALLMARK_G2M_CHECKPOINT;HALLMARK_MYC_TARGETS_V1;HALLMARK_MYC_TARGETS_V2;HALLMARK_MITOTIC_SPINDLE,5.0
GSE20685,,,,,,aggregation,Pathway_DNA_Repair,HALLMARK_DNA_REPAIR;REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR;REACTOME_NUCLEOTIDE_EXCISION_REPAIR;REACTOME_MISMATCH_REPAIR;KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION;KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR,HALLMARK_DNA_REPAIR;REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR;REACTOME_NUCLEOTIDE_EXCISION_REPAIR;REACTOME_MISMATCH_REPAIR;KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION;KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR,6.0
GSE20685,,,,,,aggregation,Pathway_Metabolism,HALLMARK_OXIDATIVE_PHOSPHORYLATION;HALLMARK_GLYCOLYSIS;HALLMARK_FATTY_ACID_METABOLISM;KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,HALLMARK_OXIDATIVE_PHOSPHORYLATION;HALLMARK_GLYCOLYSIS;HALLMARK_FATTY_ACID_METABOLISM;KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,4.0
GSE20685,,,,,,aggregation,Pathway_Stromal_EMT,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_ANGIOGENESIS;HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_ANGIOGENESIS;HALLMARK_HEDGEHOG_SIGNALING,3.0
GSE20685,,,,,,aggregation,Pathway_Apoptosis_Stress,HALLMARK_APOPTOSIS;HALLMARK_P53_PATHWAY;HALLMARK_HYPOXIA,HALLMARK_APOPTOSIS;HALLMARK_P53_PATHWAY;HALLMARK_HYPOXIA,3.0
GSE20685,,,,,,aggregation,Pathway_Hormone,HALLMARK_ESTROGEN_RESPONSE_EARLY;HALLMARK_ESTROGEN_RESPONSE_LATE;HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ESTROGEN_RESPONSE_EARLY;HALLMARK_ESTROGEN_RESPONSE_LATE;HALLMARK_ANDROGEN_RESPONSE,3.0
